permanencia,edad,num_personas_dependientes,num_meses_cliente,productos_financieros_contratados,num_meses_inactivo_12_meses,veces_contactado_12_meses,limite_credito,saldo_pendiente_tarjeta,credito_disponible,dif_cantidad_gastada_trimestre,credito_gastado_anual,total_transacciones,dif_total_trans_trimestre,ratio_utilizacion_credito,genero_F,genero_M,nivel_educativo_College,nivel_educativo_Doctorate,nivel_educativo_Graduate,nivel_educativo_High School,nivel_educativo_Post-Graduate,nivel_educativo_Uneducated,nivel_educativo_Unknown,estado_civil_Divorced,estado_civil_Married,estado_civil_Single,estado_civil_Unknown,banda_salarial_$120K +,banda_salarial_$40K - $60K,banda_salarial_$60K - $80K,banda_salarial_$80K - $120K,banda_salarial_Less than $40K,banda_salarial_Unknown
1,49,1,36,4,6,3,24159.0,1196,22963.0,0.712,1111,24,1.0,0.05,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,53,2,44,3,2,3,5362.0,1901,3461.0,0.816,1553,38,1.0,0.355,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,50,2,36,3,2,2,34516.0,1023,33493.0,1.004,1064,13,0.625,0.03,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,55,1,36,4,1,0,3174.0,1951,1223.0,0.766,1243,29,0.611,0.615,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,53,1,47,3,2,2,12262.0,1836,10426.0,1.584,1659,38,1.533,0.15,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,47,3,41,4,3,3,3788.0,1540,2248.0,0.566,1594,47,0.382,0.407,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,55,2,42,2,3,2,34516.0,1527,32989.0,0.526,1268,42,0.355,0.044,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,47,3,36,4,2,2,2926.0,0,2926.0,0.676,1304,24,0.846,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,58,4,52,6,1,0,32090.0,0,32090.0,0.567,1368,30,0.364,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,53,2,41,3,3,2,11669.0,2227,9442.0,0.622,720,23,0.353,0.191,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,52,2,45,3,1,2,13532.0,1300,12232.0,0.846,1521,29,1.417,0.096,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,50,1,36,4,2,2,11888.0,2090,9798.0,0.7,1137,30,0.765,0.176,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,42,1,36,5,1,2,2393.0,1985,408.0,0.788,978,16,0.778,0.83,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,43,4,39,5,1,2,6111.0,2517,3594.0,0.632,1221,16,2.2,0.412,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,57,4,46,3,2,3,19270.0,1662,17608.0,1.186,1565,28,1.545,0.086,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,52,1,43,3,1,4,3710.0,2517,1193.0,1.541,1578,34,0.7,0.678,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,47,2,37,2,1,3,3235.0,797,2438.0,0.541,1493,32,1.0,0.246,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,44,3,38,3,1,0,11749.0,788,10961.0,0.688,1178,27,0.929,0.067,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,53,2,36,5,3,2,7753.0,2100,5653.0,0.839,991,26,0.733,0.271,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,45,4,40,5,1,0,10408.0,1186,9222.0,1.689,2560,42,1.211,0.114,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,63,1,36,6,2,3,3967.0,1568,2399.0,1.236,1657,29,1.231,0.395,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,39,2,27,4,2,2,6205.0,2517,3688.0,0.939,1204,19,0.727,0.406,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,51,1,42,6,2,3,9036.0,2327,6709.0,0.649,1131,18,0.636,0.258,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,54,4,34,2,3,2,14926.0,2517,12409.0,1.996,1576,25,1.5,0.169,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,59,1,36,3,2,3,6335.0,1128,5207.0,0.397,1217,20,0.667,0.178,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,59,1,53,2,3,3,14979.0,0,14979.0,0.71,530,10,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,48,4,38,3,2,3,2732.0,0,2732.0,0.76,739,16,0.455,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,41,2,32,6,3,2,2250.0,2117,133.0,1.162,1617,31,2.875,0.941,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,55,2,50,3,2,0,10916.0,1536,9380.0,1.317,1592,34,1.0,0.141,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,47,4,36,4,1,3,5349.0,1228,4121.0,0.728,1343,30,1.308,0.23,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,41,2,24,4,1,3,9366.0,1104,8262.0,0.572,1303,39,0.625,0.118,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,40,3,28,5,1,0,21617.0,0,21617.0,1.047,1351,22,0.467,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,68,1,56,5,2,3,13860.0,1652,12208.0,1.255,1910,32,1.909,0.119,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,50,1,31,2,2,3,18386.0,0,18386.0,0.868,1298,22,0.571,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,47,4,41,6,2,2,2405.0,1540,865.0,0.469,1087,29,1.231,0.64,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,53,1,47,4,2,3,2154.0,930,1224.0,2.121,1439,26,1.364,0.432,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,42,5,36,3,3,3,2038.0,0,2038.0,0.786,1238,28,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,48,4,38,6,1,3,8135.0,0,8135.0,1.373,1716,29,0.812,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,49,1,38,6,1,3,9364.0,618,8746.0,0.554,1099,27,0.8,0.066,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,44,2,35,4,3,2,32643.0,0,32643.0,1.3,1058,24,2.429,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,43,4,34,2,3,1,3195.0,1954,1241.0,0.971,1285,29,0.706,0.612,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,56,0,43,5,2,1,2852.0,1024,1828.0,1.009,1651,28,1.0,0.359,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,59,1,36,2,3,3,4224.0,1305,2919.0,0.852,1152,31,0.824,0.309,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,46,1,36,3,2,2,20459.0,2071,18388.0,1.248,1767,38,2.167,0.101,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,47,4,41,6,5,3,3482.0,2114,1368.0,0.508,1039,24,0.263,0.607,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,50,4,40,5,2,3,3065.0,1570,1495.0,1.077,1130,28,1.333,0.512,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,51,3,43,3,1,2,2185.0,1761,424.0,0.682,1645,30,0.429,0.806,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,47,3,36,4,1,0,1611.0,746,865.0,0.993,1413,29,0.706,0.463,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,58,4,47,3,3,3,2822.0,2173,649.0,1.456,1218,23,2.286,0.77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,46,5,33,6,3,3,32975.0,2517,30458.0,0.658,597,17,0.7,0.076,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,53,3,47,5,2,2,1438.3,0,1438.3,0.776,2184,53,0.828,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,45,4,36,4,3,3,15875.0,1719,14156.0,0.86,1592,37,1.467,0.108,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,52,1,45,6,3,3,6703.0,893,5810.0,0.567,1388,28,0.75,0.133,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,53,2,36,2,2,1,3212.0,0,3212.0,0.713,757,20,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,50,2,45,3,1,3,34516.0,1260,33256.0,0.588,1504,34,0.789,0.037,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,41,3,36,4,1,2,9797.0,1434,8363.0,0.644,1503,34,0.478,0.146,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,45,5,36,5,2,2,10400.0,1777,8623.0,0.791,1105,28,0.867,0.171,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,53,3,42,2,1,2,26792.0,1836,24956.0,1.432,2398,47,0.88,0.069,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,67,1,56,4,3,2,3006.0,2517,489.0,2.053,1661,32,1.0,0.837,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,57,2,36,6,3,0,19482.0,1072,18410.0,0.706,1421,22,1.444,0.055,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,59,1,36,4,2,3,3356.0,985,2371.0,0.35,999,28,0.556,0.294,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,45,2,34,3,2,1,5771.0,2248,3523.0,1.791,1387,18,0.8,0.39,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,51,3,36,6,2,3,11106.0,2107,8999.0,0.948,1243,24,1.0,0.19,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,59,1,54,5,3,0,2890.0,2001,889.0,1.334,1860,36,1.0,0.692,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,53,1,45,6,2,2,3380.0,1701,1679.0,0.747,1502,25,1.273,0.503,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,47,3,36,2,1,2,21331.0,1251,20080.0,0.949,1460,50,1.083,0.059,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,49,3,38,6,2,1,12860.0,0,12860.0,0.646,1348,27,0.286,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,49,3,33,3,1,0,6278.0,462,5816.0,1.161,1087,33,0.941,0.074,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,60,0,55,5,1,3,1438.3,738,700.3,0.782,1226,33,0.571,0.513,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,50,2,36,5,1,2,9355.0,1626,7729.0,0.701,1230,28,0.867,0.174,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,41,2,31,6,1,3,20758.0,0,20758.0,0.688,1555,32,0.684,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,57,1,47,5,3,1,14612.0,1976,12636.0,1.768,1827,24,3.0,0.135,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,43,4,27,5,2,0,27259.0,0,27259.0,0.731,1376,35,0.591,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,57,3,47,4,2,3,6347.0,1594,4753.0,0.896,1771,37,0.762,0.251,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,54,3,41,3,3,0,21592.0,1676,19916.0,1.097,1873,52,0.529,0.078,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,51,5,44,5,1,1,3449.0,1598,1851.0,0.971,1679,42,0.556,0.463,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,47,3,34,2,1,2,6028.0,799,5229.0,0.819,1002,22,0.571,0.133,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,41,0,36,3,2,3,18214.0,1998,16216.0,0.829,1344,21,1.1,0.11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,53,3,43,3,3,1,16393.0,1423,14970.0,1.642,1461,42,0.75,0.087,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,68,0,52,1,3,2,1438.3,900,538.3,0.743,760,21,0.615,0.626,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,48,4,36,5,3,0,5288.0,866,4422.0,0.869,1777,42,0.75,0.164,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,44,5,32,4,5,3,11376.0,2006,9370.0,0.619,1302,27,0.8,0.176,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,48,3,41,4,5,3,12302.0,1632,10670.0,1.509,1483,41,0.519,0.133,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,47,4,33,3,2,1,34516.0,1679,32837.0,0.623,1060,27,0.5,0.049,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,47,2,32,4,2,2,34516.0,1468,33048.0,0.505,1330,32,0.684,0.043,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,43,1,35,3,2,2,10514.0,1580,8934.0,0.504,1229,27,0.8,0.15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,55,2,43,2,4,3,1438.3,0,1438.3,0.707,886,27,0.421,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,59,2,46,3,3,3,1438.3,0,1438.3,0.688,844,24,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,63,1,56,2,1,2,2619.0,1779,840.0,1.259,1450,37,0.947,0.679,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,58,2,53,2,3,0,24407.0,2395,22012.0,1.071,2311,48,0.714,0.098,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,53,2,36,4,1,2,2377.0,1649,728.0,0.93,1378,26,1.167,0.694,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,59,0,40,3,2,3,34516.0,1359,33157.0,1.327,1033,26,1.364,0.039,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,52,3,47,5,3,3,11086.0,2207,8879.0,0.869,1523,40,1.105,0.199,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,48,3,36,4,2,2,11432.0,2517,8915.0,0.615,1374,37,0.762,0.22,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,43,4,36,5,3,2,13258.0,1721,11537.0,0.908,1080,21,1.333,0.13,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,48,2,36,3,2,3,2571.0,1955,616.0,0.531,1234,24,0.714,0.76,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,43,4,31,5,2,0,5781.0,1168,4613.0,0.638,1600,32,0.455,0.202,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,44,4,30,5,1,2,7872.0,2509,5363.0,0.971,1155,32,0.882,0.319,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,41,3,35,6,1,2,34516.0,1202,33314.0,0.603,1353,33,0.737,0.035,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,44,3,38,4,1,3,11127.0,1835,9292.0,2.368,1546,25,1.273,0.165,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,50,2,43,2,1,3,1857.0,1603,254.0,0.579,1590,43,1.263,0.863,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,60,1,36,5,1,0,1913.0,1272,641.0,1.008,1448,22,1.0,0.665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,44,4,24,5,3,0,3839.0,2295,1544.0,0.569,1271,24,0.714,0.598,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,48,3,39,6,2,3,2115.0,1141,974.0,0.616,1223,20,0.538,0.539,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,44,2,27,5,2,2,1438.3,679,759.3,0.859,1117,29,1.071,0.472,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,41,2,28,4,3,0,27756.0,1789,25967.0,0.75,994,24,0.846,0.064,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,45,3,32,4,1,2,1438.3,0,1438.3,0.81,1468,26,0.625,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,47,2,34,6,4,2,13878.0,2222,11656.0,0.853,1658,38,0.357,0.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,51,2,44,4,3,3,34516.0,1666,32850.0,0.613,1218,18,0.8,0.048,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,60,1,50,4,4,3,1438.3,1025,413.3,0.838,702,12,0.714,0.713,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,57,2,46,2,3,0,18871.0,1740,17131.0,1.727,1516,21,2.0,0.092,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,41,5,29,5,2,2,5207.0,1748,3459.0,1.073,1310,26,1.0,0.336,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,44,3,36,6,2,2,17965.0,1644,16321.0,0.921,1767,50,0.923,0.092,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,55,2,48,4,3,2,8863.0,1301,7562.0,1.207,1512,27,1.455,0.147,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
